"id","visit_date","survey_type","species","capture_life_stage","length","weight","bd_load","sample_id"
70505,2014-09-07,cmr,ramu,adult,64,28,1440.0,RKS17872
10101,2015-08-25,cmr,ramu,adult,68,32,14240.0,RKS20345
10100,2015-09-10,cmr,ramu,adult,66,31,31983680,RKS20408
70279,2014-07-11,cmr,ramu,adult,55,18,1967.9999999999998,RKS17606
70563,2008-08-26,swab,ramu,adult,71,50,96.0,RKS6898
70550,2016-08-10,cmr,ramu,adult,48,12,176677.992,RKS21880
84309,2013-06-20,cmr,ramu,adult,50,12,624.0,DESO1115
11858,2015-08-26,cmr,ramu,adult,47,9,473609.76,RKS19907
84309,2014-06-19,cmr,ramu,adult,56,-2,240.0,DESO1972
84309,2014-08-06,cmr,ramu,adult,52,18,33120.0,DESO2153
72996,2006-09-13,cmr,ramu,adult,49,12,3311.9999999999995,RKS2458
10102,2015-08-25,cmr,ramu,adult,47,9,2913609.6,RKS20371
10100,2015-09-09,cmr,ramu,adult,63,27,1350435.84,RKS19588
72996,2006-07-17,cmr,ramu,adult,53,12,21840.0,RKS3573
70505,2008-09-15,cmr,ramu,adult,49,16,960.0,RKS7326
72336,2016-07-06,cmr,ramu,adult,63,28,2830.608,RKS21299
10101,2015-08-25,cmr,ramu,adult,50,11,228381.6,RKS20071
10599,2007-07-22,swab,ramu,adult,41,6,9312096.0,RKS5828
72996,2005-07-25,cmr,ramu,adult,49,12,3744.0,RKS2093
74156,2006-07-03,swab,ramu,adult,36,5,384.0,RKS2783
10090,2006-08-03,swab,ramu,adult,56,17,48.0,RKS3679
70736,2009-08-26,swab,ramu,adult,62,27,2352.0,RKS8789
72996,2006-08-30,cmr,ramu,adult,50,11,48.0,RKS3875
10225,2006-08-13,swab,ramu,adult,35,5,679440.0,RKS4161
70550,2014-09-07,cmr,ramu,adult,42,8,1920.0,RKS18081
70736,2009-07-10,swab,ramu,adult,57,24,3744.0,RKS7518
84221,2013-08-21,cmr,ramu,adult,46,12,2688.0000000000005,DESO1489
10100,2015-09-10,cmr,ramu,adult,58,21,6022560.0,RKS20519
70563,2008-07-03,swab,ramu,adult,69,43,7680.0,RKS6187
50183,2010-08-09,cmr,ramu,adult,42,7,48.0,RKS10754
10101,2015-08-26,cmr,ramu,adult,42,7,121170.72,RKS19921
84309,2014-06-18,cmr,ramu,adult,42,7,1536.0,DESO1896
72996,2005-07-25,cmr,ramu,adult,45,11,768.0,RKS1942
10225,2006-08-13,swab,ramu,adult,48,9,4010400.0,RKS4321
72808,2015-07-07,cmr,ramu,adult,56,23,595.68,RKS18384
72996,2005-08-29,cmr,ramu,adult,51,16,1440.0,RKS2285
10100,2016-08-03,cmr,ramu,adult,61,31,42828.52,RKS21777
10101,2016-06-25,cmr,ramu,adult,49,12,1600.0,RKS21158
10101,2015-09-11,cmr,ramu,adult,50,10,1404.0,RKS19867
11988,2007-07-23,swab,ramu,adult,53,19,192.0,RKS5224
10102,2015-08-25,cmr,ramu,adult,43,8,2988536.64,RKS19890
10101,2016-06-24,cmr,ramu,adult,53,13,12560.0,RKS21038
10218,2007-06-30,swab,ramu,adult,51,11,336.00000000000006,RKS5169
72996,2012-07-14,swab,ramu,adult,46,10,2976.0,RKS14735
10423,2011-08-29,swab,ramu,adult,50,14,18720.0,RKS13384
72996,2006-07-17,cmr,ramu,adult,46,6,5184.0,RKS3587
70134,2006-09-12,cmr,ramu,adult,54,16,19104.0,RKS4078
72996,2005-07-25,cmr,ramu,adult,44,8,1104.0,RKS2101
84221,2014-07-18,cmr,ramu,adult,47,12,1488.0,DESO2031
70550,2015-08-05,cmr,ramu,adult,54,15,16240.0,RKS19368
72996,2005-07-25,cmr,ramu,adult,52,17,96.0,RKS1974
72996,2005-07-25,cmr,ramu,adult,52,13,4512.0,RKS2002
70134,2006-09-25,cmr,ramu,adult,53,14,2064.0,RKS4077
72996,2005-09-21,cmr,ramu,adult,48,11,50591.99999999999,RKS2298
72996,2005-07-25,cmr,ramu,adult,40,9,8496.0,RKS2109
72808,2016-07-06,cmr,ramu,adult,57,23,829.56,RKS21248
10100,2015-09-09,cmr,ramu,adult,56,20,1569280.8,RKS19643
10100,2015-09-09,cmr,ramu,adult,52,18,4064989.92,RKS19708
10100,2015-09-09,cmr,ramu,adult,62,23,26486400,RKS20461
10100,2015-09-10,cmr,ramu,adult,54,17,1848979.68,RKS20500
84218,2015-06-26,cmr,ramu,adult,57,23,164.16,DESO2621
10316,2006-08-26,swab,ramu,adult,48,14,1390800.0,RKS4512
72996,2006-07-17,cmr,ramu,adult,53,12,121104.0,RKS3775
10316,2006-08-26,swab,ramu,adult,59,20,649056.0,RKS4508
10101,2016-06-25,cmr,ramu,adult,48,12,4480.0,RKS21114
72476,2005-08-25,swab,ramu,adult,51,16,576.0,RKS3062
84235,2014-07-01,cmr,ramu,adult,60,24,720.0,DESO1995
10101,2015-08-31,cmr,ramu,adult,53,13,4038560.0,RKS20260
50219,2010-08-25,cmr,ramu,adult,43,10,35376.0,RKS11197
10101,2015-08-27,cmr,ramu,adult,44,8,2772213.6,RKS19800
72996,2006-08-20,cmr,ramu,adult,47,10,8928.0,RKS2496
70413,2016-07-18,cmr,ramu,adult,67,32,13671.04,RKS21582
70279,2014-07-11,cmr,ramu,adult,59,23,720.0,RKS17604
72996,2008-07-15,cmr,ramu,adult,51,16,384.0,RKS6299
72996,2009-08-16,cmr,ramu,adult,50,14,192.0,RKS8343
10315,2006-08-26,swab,ramu,adult,59,22,144.0,RKS4474
72996,2006-07-17,cmr,ramu,adult,44,9,2496.0,RKS3808
70343,2005-07-20,swab,ramu,adult,42,8,144.0,RKS1529
72808,2016-07-06,cmr,ramu,adult,63,32,1568.456,RKS21255
72996,2007-07-30,cmr,ramu,adult,54,12,192.0,RKS5853
10100,2015-09-09,cmr,ramu,adult,51,16,1356808.32,RKS19640
10100,2015-09-08,cmr,ramu,adult,56,17,2349573.12,RKS19600
10223,2008-08-07,swab,ramu,adult,46,12,240.0,RKS6816
72996,2005-08-29,cmr,ramu,adult,45,11,240.0,RKS2237
72996,2009-09-16,cmr,ramu,adult,48,14,864.0,RKS9540
10100,2016-06-25,cmr,ramu,adult,60,26,1840.0,RKS20960
84221,2014-07-17,cmr,ramu,adult,50,17,2160.0,DESO2052
72996,2005-08-29,cmr,ramu,adult,54,20,24192.0,RKS2274
10101,2015-08-24,cmr,ramu,adult,61,22,3000400.0,RKS19719
72996,2006-07-17,swab,ramu,adult,56,11,14496.0,RKS2410
70550,2006-08-13,cmr,ramu,adult,51,14,26495.999999999996,RKS1613
70563,2009-07-11,swab,ramu,adult,59,20,96.0,RKS7462
72996,2007-06-01,swab,ramu,adult,53,18,345024.0,RKS2526
72996,2007-07-30,cmr,ramu,adult,57,18,7344.0,RKS5846
10102,2016-08-03,cmr,ramu,adult,53,13,678949.152,RKS21728
10101,2015-08-31,cmr,ramu,adult,72,37,96.0,RKS20045
84309,2013-08-21,cmr,ramu,adult,54,18,48.0,DESO1359
72996,2008-09-14,cmr,ramu,adult,54,17,27216.0,RKS7161
11520,2006-08-15,swab,ramu,adult,35,4,240.0,RKS2795
72336,2016-07-06,cmr,ramu,adult,52,17,615.736,RKS21290
72808,2015-06-12,cmr,ramu,adult,49,15,64.32,RKS18184
70550,2007-07-31,cmr,ramu,adult,65,29,39888.0,RKS5891
70279,2013-08-14,cmr,ramu,adult,58,20,4560.0,YFS336
70563,2010-07-06,swab,ramu,adult,65,42,768.0,RKS9747
84309,2013-07-25,cmr,ramu,adult,50,15,1728.0,DESO1345
10100,2015-09-10,cmr,ramu,adult,62,32,38770.56,RKS20420
11858,2015-08-27,cmr,ramu,adult,44,9,120747360,RKS20208
84309,2013-07-25,cmr,ramu,adult,44,10,19056.0,DESO1337
70413,2013-08-16,cmr,ramu,adult,54,18,8640.0,USGS1861
10102,2015-08-27,cmr,ramu,adult,57,16,7254799.2,RKS20200
10100,2015-09-09,cmr,ramu,adult,61,22,561732.0,RKS20471
70736,2008-09-18,swab,ramu,adult,62,26,192.0,RKS7642
72996,2016-07-11,swab,ramu,adult,52,14,185111.568,RKS21257
72996,2007-08-29,cmr,ramu,adult,57,18,2208.0,RKS5988
84309,2013-09-12,cmr,ramu,adult,53,16,10128.0,DESO1707
50219,2010-08-25,cmr,ramu,adult,45,10,64656.0,RKS11230
84309,2014-07-18,cmr,ramu,adult,43,12,1152.0,DESO2235
10100,2015-09-09,cmr,ramu,adult,48,12,14643600,RKS20470
10101,2015-08-24,cmr,ramu,adult,42,7,1590788.16,RKS18741
72996,2006-07-17,cmr,ramu,adult,50,9,2544.0,RKS2454
10100,2015-09-09,cmr,ramu,adult,55,15,899723.04,RKS19671
10206,2007-06-28,swab,ramu,adult,54,15,3155904.0,RKS5460
10222,2008-08-07,swab,ramu,adult,47,10,144.0,RKS6881
10101,2015-09-11,cmr,ramu,adult,45,8,10179280,RKS19879
53003,2016-08-17,swab,ramu,adult,56,29,4.504,RKS20637
70650,2005-06-29,swab,ramu,adult,32,4,147600.0,RKS1241
70550,2009-09-15,cmr,ramu,adult,57,24,7344.0,RKS9330
72996,2007-06-18,cmr,ramu,adult,48,12,768.0,RKS4951
50194,2010-09-14,cmr,ramu,adult,40,8,195312.0,RKS11789
10315,2006-08-26,swab,ramu,adult,46,9,240.0,RKS4480
72996,2008-07-22,cmr,ramu,adult,52,12,152544.0,RKS6493
21081,2011-08-12,swab,ramu,adult,47,12,42624.00000000001,RKS12959
72808,2015-08-14,cmr,ramu,adult,40,8,17433.6,RKS18713
72996,2008-07-22,cmr,ramu,adult,53,12,166032.00000000003,RKS6492
70550,2016-07-12,cmr,ramu,adult,42,7,3511.176,RKS21428
70563,2008-08-27,swab,ramu,adult,62,30,720.0,RKS6952
72996,2007-06-01,cmr,ramu,adult,50,12,82416.00000000001,RKS2554
84221,2013-09-10,cmr,ramu,adult,47,13,1152.0,DESO1582
70279,2013-08-02,cmr,ramu,adult,52,16,6623.999999999999,USGS1802
10102,2015-08-26,cmr,ramu,adult,56,15,9090240.0,RKS19927
10101,2015-08-25,cmr,ramu,adult,51,11,31225.92,RKS20341
10101,2015-08-24,cmr,ramu,adult,61,22,2353642.08,RKS19719
70505,2008-08-12,cmr,ramu,adult,51,16,7488.0,RKS6863
10418,2016-07-18,cmr,ramu,adult,63,28,62875.416,RKS21828
71362,2014-07-24,cmr,ramu,adult,54,25,8352.0,RKS16822
72996,2005-08-29,cmr,ramu,adult,55,22,3408.0,RKS2281
72996,2006-08-07,cmr,ramu,adult,51,16,9552.0,RKS2516
72105,2005-07-10,swab,ramu,adult,62,22,22416.0,RKS1046
84221,2013-09-10,cmr,ramu,adult,60,23,11232.0,DESO1580
70550,2015-08-04,cmr,ramu,adult,59,22,3200.0,RKS18850
72996,2005-07-25,cmr,ramu,adult,52,13,3408.0,RKS2170
84309,2014-06-18,cmr,ramu,adult,48,12,1536.0,DESO1780
72808,2015-06-12,cmr,ramu,adult,53,16,860783.04,RKS17600
70505,2015-08-17,cmr,ramu,adult,69,40,32288.16,RKS19434
72996,2006-07-17,cmr,ramu,adult,54,12,1761984.0,RKS2450
50194,2010-09-14,cmr,ramu,adult,42,9,337296.0,RKS11806
72996,2005-07-25,cmr,ramu,adult,49,12,960.0,RKS2200
70550,2015-07-12,cmr,ramu,adult,56,24,114219.36,RKS18797
72996,2005-07-25,cmr,ramu,adult,48,12,1104.0,RKS1971
70550,2014-09-09,cmr,ramu,adult,48,13,26208.0,RKS18123
70550,2014-07-15,cmr,ramu,adult,42,9,240.0,RKS17672
10100,2015-09-10,cmr,ramu,adult,53,19,8708112.0,RKS20490
70505,2008-07-24,cmr,ramu,adult,48,12,576.0,RKS6476
70550,2007-06-18,cmr,ramu,adult,49,18,6192.0,RKS4111
10101,2015-08-25,cmr,ramu,adult,63,31,873200.0,RKS20067
72808,2015-09-13,cmr,ramu,adult,42,8,5260.8,RKS20592
12618,2012-08-27,swab,ramu,adult,48,11,48.0,RKS15163
70550,2006-08-31,swab,ramu,adult,54,18,96.0,RKS3923
72808,2015-07-07,cmr,ramu,adult,49,15,85427.52,RKS18380
84312,2014-06-19,cmr,ramu,adult,56,18,912.0,DESO1965
72808,2015-08-15,cmr,ramu,adult,53,20,1932.48,RKS18744
10101,2016-06-25,cmr,ramu,adult,42,8,2080.0,RKS21120
70134,2006-09-12,cmr,ramu,adult,58,21,4848.0,RKS4065
84221,2014-09-11,cmr,ramu,adult,45,9,1776.0,DESO2715
70550,2013-08-08,cmr,ramu,adult,48,14,5952.0,USGS1077
10101,2015-08-31,cmr,ramu,adult,48,8,5440.0,RKS20266
10100,2015-09-10,cmr,ramu,adult,55,15,23912880,RKS20401
70550,2016-07-12,cmr,ramu,adult,57,19,120803.92,RKS21335
84221,2014-09-11,cmr,ramu,adult,49,16,6623.999999999999,DESO2610
72808,2015-08-14,cmr,ramu,adult,52,16,57686.88,RKS18538
11858,2015-08-25,cmr,ramu,adult,48,12,1169898.72,RKS20057
50219,2010-09-14,cmr,ramu,adult,41,9,4603248.0,RKS11752
10223,2007-06-27,swab,ramu,adult,43,8,857184.0000000001,RKS4134
11858,2015-08-26,cmr,ramu,adult,59,19,391440.0,RKS20334
70550,2007-07-01,cmr,ramu,adult,57,20,336.00000000000006,RKS4957
10100,2015-09-10,cmr,ramu,adult,51,13,683280.0,RKS20505
72996,2006-08-20,cmr,ramu,adult,49,10,14880.0,RKS2467
84235,2015-07-23,cmr,ramu,adult,51,20,8282.4,DESO2573
70550,2014-08-11,cmr,ramu,adult,48,14,144.0,RKS17806
72336,2015-08-15,cmr,ramu,adult,52,15,3449.28,RKS18460
11858,2015-08-27,cmr,ramu,adult,45,10,752946.24,RKS19777
82643,2014-07-17,cmr,ramu,adult,51,15,9216.0,DESO2023
84221,2014-08-06,cmr,ramu,adult,45,11,16080.0,DESO2323
70550,2016-08-10,cmr,ramu,adult,46,10,324362.704,RKS21877
11518,2006-08-15,swab,ramu,adult,34,3,96.0,RKS4358
72996,2006-08-07,cmr,ramu,adult,53,20,9600.0,RKS2517
10100,2015-09-09,cmr,ramu,adult,58,21,19367040,RKS19699
72996,2006-09-13,cmr,ramu,adult,53,14,60048.0,RKS2504
10101,2015-08-25,cmr,ramu,adult,46,9,1433360.16,RKS20099
11858,2015-08-26,cmr,ramu,adult,43,8,116240.0,RKS20311
70550,2007-09-02,cmr,ramu,adult,52,18,6240.0,RKS5975
70641,2015-09-01,cmr,ramu,adult,45,8,3520.0,RKS19820
84221,2014-06-18,cmr,ramu,adult,58,23,6096.0,DESO1906
70505,2015-07-20,cmr,ramu,adult,64,31,19068.96,RKS18878
72808,2015-08-13,cmr,ramu,adult,41,9,2277.6,RKS18486
72996,2007-08-29,cmr,ramu,adult,54,16,4656.0,RKS5989
70505,2015-07-20,cmr,ramu,adult,63,34,255.84,RKS18856
10218,2009-09-10,swab,ramu,adult,60,22,500064.00000000006,RKS9298
71539,2005-07-01,swab,ramu,adult,40,7,2640.0,RKS1312
70505,2008-09-05,cmr,ramu,adult,57,16,32352.0,RKS7220
72996,2008-06-26,cmr,ramu,adult,54,13,47904.0,RKS6173
10101,2015-08-25,cmr,ramu,adult,51,14,174240.0,RKS20087
72996,2005-09-21,cmr,ramu,adult,48,10,3648.0,RKS2309
11858,2015-08-26,cmr,ramu,adult,60,19,1232640.0,RKS20324
70550,2016-07-12,cmr,ramu,adult,40,8,684.656,RKS21538
70550,2013-08-08,cmr,ramu,adult,45,13,864.0,YFS575
70556,2005-08-24,swab,ramu,adult,36,6,96.0,RKS2706
72996,2006-08-20,cmr,ramu,adult,54,16,12192.0,RKS2498
70550,2013-08-26,cmr,ramu,adult,51,16,66624.0,USGS1662
10423,2011-08-29,swab,ramu,adult,55,18,576.0,RKS13382
70550,2016-07-12,cmr,ramu,adult,59,28,775.392,RKS21700
72996,2006-09-13,cmr,ramu,adult,57,17,7248.0,RKS2462
10423,2011-07-29,swab,ramu,adult,51,16,48.0,RKS12208
10100,2015-09-09,cmr,ramu,adult,66,31,1261494.24,RKS19698
72996,2005-07-25,cmr,ramu,adult,45,10,7440.0,RKS2014
10100,2015-09-09,cmr,ramu,adult,59,24,467816.64,RKS19625
72808,2015-06-08,cmr,ramu,adult,52,14,38114.4,RKS17500
10206,2005-09-15,swab,ramu,adult,45,12,1584.0,RKS3445
72336,2016-08-14,cmr,ramu,adult,63,32,771.832,RKS23816
10316,2006-08-26,swab,ramu,adult,35,4,134400.0,RKS4503
72996,2009-07-04,cmr,ramu,adult,51,12,144.0,RKS7423
70563,2009-07-11,swab,ramu,adult,60,21,4512.0,RKS7466
70736,2008-09-18,swab,ramu,adult,60,26,192.0,RKS7576
72996,2008-07-15,cmr,ramu,adult,50,12,1392.0,RKS6296
70550,2006-08-21,cmr,ramu,adult,46,10,226944.0,RKS3850
72466,2009-09-16,swab,ramu,adult,60,24,15408.0,RKS9507
72996,2009-07-03,cmr,ramu,adult,53,16,336.00000000000006,RKS7590
72336,2015-08-13,cmr,ramu,adult,45,9,46923.84,RKS18543
72996,2007-07-30,cmr,ramu,adult,54,15,2784.0,RKS5858
72808,2015-06-11,cmr,ramu,adult,51,17,3105.6,RKS17584
70550,2015-08-05,cmr,ramu,adult,62,30,560.0,RKS19371
11858,2015-08-25,cmr,ramu,adult,48,13,1113894.72,RKS19981
10100,2015-09-09,cmr,ramu,adult,67,34,38398640,RKS19694
70641,2016-07-29,cmr,ramu,adult,53,18,55101.512,RKS21829
70413,2015-08-01,cmr,ramu,adult,59,23,36320.0,RKS18833
10315,2013-09-10,cmr,ramu,adult,48,19,960.0,RKS16886
50183,2009-08-27,swab,ramu,adult,42,7,96.0,RKS8633
10101,2015-08-26,cmr,ramu,adult,48,11,4253280.0,RKS20114
72996,2005-08-29,cmr,ramu,adult,44,12,9696.0,RKS2250
70134,2006-09-12,cmr,ramu,adult,54,16,18192.0,RKS4078
10100,2016-08-03,cmr,ramu,adult,54,20,8289074.28,RKS21792
72996,2006-07-17,cmr,ramu,adult,60,15,24240.0,RKS3595
10216,2007-06-30,swab,ramu,adult,58,16,144.0,RKS5513
10101,2015-08-31,cmr,ramu,adult,42,7,2064.0,RKS20268
72996,2005-07-25,cmr,ramu,adult,42,6,1056.0,RKS2058
72808,2015-08-14,cmr,ramu,adult,52,15,9366.72,RKS18537
70563,2009-08-26,swab,ramu,adult,59,22,192.0,RKS8580
10314,2006-08-26,swab,ramu,adult,58,19,480.0,RKS4471
70508,2008-08-21,swab,ramu,adult,50,14,4992.0,RKS7102
10227,2006-08-13,swab,ramu,adult,50,10,1876608.0,RKS4335
70134,2006-09-01,cmr,ramu,adult,49,13,1392.0,RKS3978
10100,2015-09-08,cmr,ramu,adult,60,24,3257040.0,RKS19626
10101,2012-08-27,swab,ramu,adult,50,13,144.0,RKS15198
70459,2005-08-25,swab,ramu,adult,50,18,240.0,RKS2715
70550,2007-07-01,cmr,ramu,adult,49,14,2160.0,RKS4961
12503,2007-06-30,swab,ramu,adult,58,17,144.0,RKS5517
72996,2006-08-20,swab,ramu,adult,50,12,2832.0,RKS2417
10319,2006-08-27,swab,ramu,adult,42,8,249456.0,RKS4492
72996,2006-09-28,cmr,ramu,adult,52,13,20736.0,RKS3945
11858,2015-08-26,cmr,ramu,adult,44,8,221729.28,RKS20321
70550,2006-08-21,cmr,ramu,adult,51,15,32448.0,RKS3877
84309,2014-09-11,cmr,ramu,adult,46,12,96.0,DESO2492
70550,2009-09-15,cmr,ramu,adult,57,23,48.0,RKS9331
10101,2016-06-25,cmr,ramu,adult,45,9,67200.0,RKS21134
84221,2014-07-18,cmr,ramu,adult,44,9,912.0,DESO2135
70449,2014-09-04,cmr,ramu,adult,50,13,99936.0,RKS17831
72996,2008-08-20,cmr,ramu,adult,58,17,768.0,RKS6913
84221,2013-09-10,cmr,ramu,adult,51,18,5088.0,DESO1633
70550,2016-08-10,cmr,ramu,adult,42,8,34537.928,RKS21912
10100,2016-08-03,cmr,ramu,adult,48,17,52896.912,RKS21788
11858,2015-08-26,cmr,ramu,adult,51,13,4580080.0,RKS20305
11526,2009-09-11,swab,ramu,adult,51,16,220176.0,RKS9449
50183,2010-08-09,cmr,ramu,adult,41,7,48.0,RKS10746
11858,2015-08-25,cmr,ramu,adult,49,12,8646320.0,RKS19967
10223,2007-06-27,swab,ramu,adult,47,9,1188192.0,RKS4115
72996,2007-06-01,swab,ramu,adult,48,10,8256.0,RKS2529
84305,2012-08-22,swab,ramu,adult,60,26,6048.0,RKS15419
10100,2015-09-10,cmr,ramu,adult,45,9,8651280.0,RKS20499
70550,2006-08-21,cmr,ramu,adult,52,14,768.0,RKS3878
10100,2015-09-09,cmr,ramu,adult,52,18,20260000,RKS19708
70505,2015-07-20,cmr,ramu,adult,55,22,29472.0,RKS18871
72996,2005-07-25,cmr,ramu,adult,49,14,672.0000000000001,RKS2066
10101,2015-08-31,cmr,ramu,adult,57,19,2649.6,RKS20280
70449,2015-07-17,cmr,ramu,adult,53,15,26884.8,RKS18791
72996,2006-09-28,cmr,ramu,adult,53,12,86976.0,RKS4095
72996,2006-08-07,cmr,ramu,adult,51,16,8544.0,RKS2516
84221,2013-06-20,cmr,ramu,adult,60,18,240.0,DESO1031
10101,2015-08-25,cmr,ramu,adult,70,42,6160.0,RKS20344
72808,2016-07-06,cmr,ramu,adult,65,32,424.896,RKS21265
10100,2015-09-09,cmr,ramu,adult,60,23,9506320.0,RKS19636
70550,2016-07-13,cmr,ramu,adult,42,7,1294.936,RKS21544
10101,2015-08-31,cmr,ramu,adult,45,10,2016.0,RKS20270
84309,2013-06-20,cmr,ramu,adult,48,14,192.0,DESO1089
72996,2015-07-05,cmr,ramu,adult,52,14,10209.12,RKS18341
70505,2015-07-20,cmr,ramu,adult,55,20,22604.16,RKS18867
10100,2015-09-09,cmr,ramu,adult,71,39,1865148.96,RKS18764
10220,2006-08-17,swab,ramu,adult,49,12,96.0,RKS4422
70279,2015-08-30,cmr,ramu,adult,59,13,226631.04,RKS19477
70550,2016-07-12,cmr,ramu,adult,61,21,88010.016,RKS21370
70278,2005-07-19,swab,ramu,adult,49,14,3216.0,RKS1561
70550,2015-08-06,cmr,ramu,adult,46,12,163760.0,RKS19403
70279,2015-07-06,cmr,ramu,adult,68,38,477.12,RKS17927
72996,2005-07-25,cmr,ramu,adult,48,6,1488.0,RKS2168
12621,2012-08-27,swab,ramu,adult,48,13,192.0,RKS15152
72336,2015-09-13,cmr,ramu,adult,55,20,19671.84,RKS20667
70550,2013-08-08,cmr,ramu,adult,51,14,31680.0,USGS1072
70650,2014-08-27,cmr,ramu,adult,44,9,384.0,RKS17433
70563,2008-09-18,swab,ramu,adult,62,30,1200.0,RKS7269
72808,2015-08-13,cmr,ramu,adult,45,10,39648.48,RKS18674
72336,2015-09-14,cmr,ramu,adult,59,26,1049.28,RKS20698
70550,2015-07-12,cmr,ramu,adult,48,13,999.36,RKS18774
72996,2006-08-20,cmr,ramu,adult,49,11,6720.0,RKS2497
70736,2008-08-27,swab,ramu,adult,64,28,5376.000000000001,RKS6999
11858,2012-08-26,swab,ramu,adult,42,9,2112.0,RKS15066
10102,2016-06-26,cmr,ramu,adult,47,12,2080.0,RKS20994
72996,2006-09-13,cmr,ramu,adult,49,12,2400.0,RKS2458
11858,2015-08-27,cmr,ramu,adult,54,14,8806382.88,RKS19762
72996,2008-06-27,cmr,ramu,adult,53,12,576.0,RKS6208
70550,2014-07-15,cmr,ramu,adult,44,9,1536.0,RKS17669
12603,2009-09-04,swab,ramu,adult,51,14,48.0,RKS9151
70550,2013-08-14,cmr,ramu,adult,55,19,1008.0,USGS1101
84962,2014-09-09,cmr,ramu,adult,43,9,55488.0,DESO2530
50194,2010-09-14,cmr,ramu,adult,41,8,5143680.0,RKS11750
72336,2015-09-13,cmr,ramu,adult,48,13,40843.68,RKS20678
70550,2013-09-09,cmr,ramu,adult,56,16,3456.0,USGS1718
10100,2015-09-09,cmr,ramu,adult,57,20,2106775.68,RKS20468
10100,2015-09-10,cmr,ramu,adult,69,30,2335120.0,RKS20504
70439,2009-09-16,swab,ramu,adult,70,44,4032.0,RKS9508
72996,2006-08-30,cmr,ramu,adult,47,12,15120.0,RKS3872
10100,2015-09-09,cmr,ramu,adult,63,30,3063110.88,RKS19677
10223,2008-08-07,swab,ramu,adult,44,9,6671.999999999999,RKS6809
50194,2010-08-24,cmr,ramu,adult,42,10,864.0,RKS11171
10101,2015-08-26,cmr,ramu,adult,53,14,1937484.0,RKS19914
70279,2013-08-04,cmr,ramu,adult,55,22,73680.0,USGS1855
10100,2015-09-09,cmr,ramu,adult,57,17,1132889.28,RKS18766
10102,2015-08-25,cmr,ramu,adult,59,25,303920.0,RKS20377
72808,2015-07-07,cmr,ramu,adult,57,22,199.2,RKS18363
11532,2007-07-01,swab,ramu,adult,71,36,240.0,RKS5184
50183,2004-08-19,swab,ramu,adult,43,10,2400.0,RKS020
72996,2006-08-07,cmr,ramu,adult,50,12,26352.0,RKS2520
12503,2009-09-11,swab,ramu,adult,52,22,192.0,RKS9313
72996,2012-07-14,swab,ramu,adult,53,18,19248.0,RKS14740
10100,2015-09-10,cmr,ramu,adult,60,24,5008642.08,RKS20498
84221,2014-07-17,cmr,ramu,adult,53,18,3504.0,DESO2048
12562,2014-08-12,cmr,ramu,adult,68,43,3935.9999999999995,RKS17251
10101,2015-08-26,cmr,ramu,adult,53,14,4076400.0,RKS20118
70550,2015-08-05,cmr,ramu,adult,63,33,75515.52,RKS19388
50170,2010-08-25,cmr,ramu,adult,45,11,27408.0,RKS11115
72808,2015-07-07,cmr,ramu,adult,54,18,35212.8,RKS18362
72808,2007-07-30,swab,ramu,adult,58,18,528.0,RKS3626
70505,2013-06-17,cmr,ramu,adult,66,31,624.0,RKS15843
84221,2014-07-18,cmr,ramu,adult,47,12,528.0,DESO2130
70550,2015-08-04,cmr,ramu,adult,60,25,5622.72,RKS18921
70550,2006-08-13,cmr,ramu,adult,54,16,528.0,RKS1225
70449,2014-08-07,cmr,ramu,adult,50,12,11472.0,RKS18005
10100,2015-09-09,cmr,ramu,adult,51,15,132310.56,RKS19845
70550,2006-08-13,cmr,ramu,adult,48,12,416880.0,RKS3233
11470,2005-08-05,swab,ramu,adult,35,5,167856.0,RKS2605
70449,2014-09-05,cmr,ramu,adult,43,13,14880.0,RKS17868
72996,2005-07-25,cmr,ramu,adult,51,12,46175.99999999999,RKS2044
70550,2014-08-10,cmr,ramu,adult,47,11,39264.0,RKS17730
72996,2005-09-21,cmr,ramu,adult,48,11,13920.0,RKS2372
84309,2014-06-18,cmr,ramu,adult,57,17,5088.0,DESO1770
70550,2006-08-21,cmr,ramu,adult,49,13,26304.000000000004,RKS3869
10223,2009-07-17,swab,ramu,adult,49,13,144.0,RKS7705
70413,2015-08-01,cmr,ramu,adult,60,26,80400.0,RKS18832
10100,2015-09-09,cmr,ramu,adult,62,23,8892649.92,RKS19661
10100,2015-09-10,cmr,ramu,adult,53,15,7917745.44,RKS20509
50219,2010-08-25,cmr,ramu,adult,42,8,3888.0000000000005,RKS11124
70550,2015-08-05,cmr,ramu,adult,54,16,2517.12,RKS19356
72996,2014-06-23,cmr,ramu,adult,42,10,1200.0,RKS16757
72996,2007-06-01,swab,ramu,adult,48,17,1693392.0,RKS2530
84309,2013-08-23,cmr,ramu,adult,55,18,11664.0,DESO1517
72996,2008-06-26,cmr,ramu,adult,50,9,36432.0,RKS6197
72996,2008-09-13,cmr,ramu,adult,54,15,816.0000000000001,RKS7589
72808,2015-08-13,cmr,ramu,adult,42,8,40356.0,RKS18673
70550,2006-09-27,cmr,ramu,adult,53,15,2016.0,RKS4090
70550,2013-08-27,cmr,ramu,adult,70,42,112751.99999999999,USGS1726
72996,2007-07-30,cmr,ramu,adult,50,12,64320.0,RKS5866
